vocab:1221,housing information,,,,,vocab:1214,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1222,combustion behaviour,,,,,vocab:1214,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1223,parity,,,,,vocab:1214,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1224,breastfeeding,,,,,vocab:1214,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1225,physical exercise,,,,,vocab:1214,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1226,personal hygiene,,,,,vocab:1214,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1227,personal behaviour,,,,,vocab:1214,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1228,personal information,,,,,vocab:1173,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1229,height,,,,,vocab:1228,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1230,weight,,,,,vocab:1228,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1231,educational level,,,,,vocab:1228,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1232,race/ethnicity,,,,,vocab:1228,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1233,income,,,,,vocab:1228,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1234,medical data/history,,,,,vocab:1228,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1235,place/country of birth,,,,,vocab:1228,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1236,food consumption,,,,,vocab:1228,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1237,environmental factors information,,,,,vocab:1173,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1238,consumption of local food/feed,,,,,vocab:1237,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1239,urban versus non-urban,,,,,vocab:1237,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1240,NUTS region,,,,,vocab:1237,,,,,,,,,,,,,,,,,,2023-12-28,,
vocab:1241,wheather conditions,,,,,vocab:1237,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1242,passive smoking,,,,,vocab:1237,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1243,industry,,,,,vocab:1237,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1244,sampling frame,,,,,,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1245,census data,,,,,vocab:1244,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1246,electoral register,,,,,vocab:1244,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1247,school list,,,,,vocab:1244,,,,,,,,,,,,,,,,,,2023-12-28,,
vocab:1248,health centre/hospital list,,,,,vocab:1244,,,,,,,,,,,,,,,,,,2023-12-28,,
vocab:1249,health professionals list,,,,,vocab:1244,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1250,list of participants from another study,,,,,vocab:1244,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1251,direct contact in selected settings,,,,,vocab:1244,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1252,recruitment method,,,,,,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1253,letter,,,,,vocab:1252,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1254,email,,,,,vocab:1252,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1255,face-to-face,,,,,vocab:1252,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1256,internet,,,,,vocab:1252,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1257,phone,,,,,vocab:1252,,,,,,,,,,,,,,,,,,2023-12-18,,
vocab:1258,day care centre list,,,,,vocab:1244,,,,,,,,,,,,,,,,,,2023-12-28,,
vocab:1259,urinary samples information,,,,,,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1260,creatinine,,,,,vocab:1259,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1261,specific gravity,,,,,vocab:1259,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1262,osmolality,,,,,vocab:1259,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1263,blood samples information,,,,,,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1264,gravimetric analysis,,,,,vocab:1263,,,,,,,,,,,,,,,,,,2024-01-19,,
vocab:1265,enzymatic summation,,,,,vocab:1263,,,,,,,,,,,,,,,,,,2024-01-19,,
vocab:1266,none,,,,,"vocab:1263,vocab:1259",,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1267,unit of measure,,,,,,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1268,mL,,,,,vocab:1267,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1269,µL,,,,,vocab:1267,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1270,g,,,,,vocab:1267,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1271,mg,,,,,vocab:1267,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1272,µg,,,,,vocab:1267,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1273,cm,,,,,vocab:1267,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1274,sampling container material,,,,,,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1275,PP,,,,,vocab:1274,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1276,glass,,,,,vocab:1274,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1277,PET,,,,,vocab:1274,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1278,quality assurance/quality control method,,,,,,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1279,standard operating procedure,,,,,vocab:1278,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1280,trained fieldworkers,,,,,vocab:1278,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1281,control of background contamination in the sampling material,,,,,vocab:1278,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1282,control of the transport conditions,,,,,vocab:1278,,,,,,,,,,,,,,,,,,2024-01-19,,
vocab:1283,control of background contamination in the conservation material,,,,,vocab:1278,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1284,identifciation/traceability of the samples,,,,,vocab:1278,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1285,criteria for acceptation/rejection of the samples,,,,,vocab:1278,,,,,,,,,,,,,,,,,,2024-01-19,,
vocab:1286,collection of field blanks,,,,,vocab:1278,,,,,,,,,,,,,,,,,,2024-01-08,,
vocab:1287,setting the conditions for sample storage,,,,,vocab:1278,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1288,exhaled air,,EA,,,vocab:1172,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1289,dried blood spots,,DBS,,,vocab:1172,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1290,volumetric absorptive microsample,,VAMS,,,vocab:1172,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1291,environmental matrix,,,,,vocab:1097,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1292,silicone wrist band,,SWB,,,vocab:1291,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1293,indoor dust,,IDUST,,,vocab:1291,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1294,outdoor dust,,ODUST,,,vocab:1291,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1295,indoor air-stationary,,IAIR,,,vocab:1291,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1296,outdoor air-stationary,,OAIR,,,vocab:1291,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1297,personal air,,PAIR,,,vocab:1291,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1298,surface wipe,,SW,,,vocab:1291,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1299,collection place,,,,,,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1300,participants home,,,,,vocab:1299,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1301,educational establishment,,,,,vocab:1299,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1302,workplace,,,,,vocab:1299,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1303,healthcare establishment,,,,,vocab:1299,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1304,questionnaire type,,,,,,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1305,non-responder questionnaire,,,,,vocab:1304,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1306,recruitment questionnaire,,,,,vocab:1304,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1307,matrix/sample collection questionnaire,,,,,vocab:1304,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1308,recent exposure questionnaire,,,,,vocab:1304,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1309,24 hours food diaries,,,,,vocab:1304,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1310,food frequency questionnaire,,FFQ,,,vocab:1304,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1311,food propensity questionnaire,,FDP,,,vocab:1304,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1312,mode of questionnaire conduct,,,,,,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1313,paper administered personal interview ,,PAPI,,,vocab:1312,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1314,computer-assisted personal interview,,CAPI,,,vocab:1312,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1315,paper administered telephone interview,,PATI,,,vocab:1312,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1316,computer-assisted telephone interview,,CATI,,,vocab:1312,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1317,self-administered questionnaire (paper),,,,,vocab:1312,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1318,self-administered questionnaire (online),,,,,vocab:1312,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1319,data registry type,,,,,,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1320,birth register,,,,,vocab:1319,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1321,cancer incidence,,,,,vocab:1319,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1322,disease specific clinical database,,,,,vocab:1319,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1323,employment status,,,,,vocab:1319,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1324,hospital discharge,,,,,vocab:1319,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1325,medication usage,,,,,vocab:1319,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1326,migration,,,,,vocab:1319,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1327,mortality register,,,,,vocab:1319,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1328,environmental data,,,,,vocab:1319,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1329,food data,,,,,vocab:1319,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1330,toxicology data,,,,,vocab:1319,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1331,GIS,,,,,vocab:1319,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1332,head circumference,,,,,vocab:1333,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1333,anthropometric measuement,,,,,,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1334,body height,,,,,vocab:1333,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1335,body weight,,,,,vocab:1333,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1336,waist circumference,,,,,vocab:1333,,,,,,,,,,,,,,,,,,2024-01-10,,
vocab:1337,biological sample,,,,,vocab:1339,,,,,,,,,,,,,,,,,,2024-01-19,,
vocab:1338,environmental sample,,,,,vocab:1339,,,,,,,,,,,,,,,,,,2024-01-19,,
vocab:1339,sample,,,,,,,,,,,,,,,,,,,,,,,2024-01-19,,
vocab:1340,Buccal cells,,,,,vocab:1172,,,,,,,,,,,,,,,,,,2024-01-19,,
vocab:1341,tap water,,,,,vocab:1291,,,,,,,,,,,,,,,,,,2024-01-19,,
vocab:1342,soil,,,,,vocab:1291,,,,,,,,,,,,,,,,,,2024-01-19,,
vocab:1343,Atomic Absorption Spectroscopy,,AAS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1344,Cold Vapor Atomic Absorption Spectrometry,,CV-AAS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1345,Cold Vapor Atomic Fluorescence Spectrometry,,CV-AFS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1346,Direct Mercury Analyser,,,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1347,Enzyme-linked Immunosorbent Assay,,ELISA,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1348,Gas Chromatography-flame Photometric Detector,,GC-FPD,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1349,Gas Chromatography/High-resolution Mass Spectrometry,,GC-HRMS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1350,Gas Chromatography-Mass Spectrometry,,GC-MS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1351,Gas Chromatography-Tandem Mass Spectrometry,,GC-MS/MS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1352,Gas Chromatography Coupled with the Nitrogen Phosphorous Detector,,GC-NPD,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1353,Graphite Furnac eAtomic Absorption Spectroscopy,,GF-AAS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1354,Hydride Generation Atomic Absorption Spectroscopy,,HG-AAS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1355,High Performance Liquid Chromatography-Inductively Coupled Plasma Mass Spectrometry,,HPLC-ICP-MS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1356,Ion Chromatography-Inductively Coupled Plasma Mass Spectrometry,,IC-ICP-MS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1357,Dynamic Reaction Cell Inductively Coupled Plasma Mass Spectroscopy,,DRC-ICP-MS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1358,Inductively Coupled Plasma Atomic Emission Spectroscopy,,ISP-AES,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1359,Inductively Coupled Plasma Mass Spectrometry,,ICP-MS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1360,Liquid Chromatography Fluorescence Detector,,LC-FLD,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1361,Liquid Chromatography/High-resolution Mass Spectrometry,,LC-HRMS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1362,Liquid Chromatography–Inductively Coupled Plasma Mass Spectrometry,,LC-ICP-MS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1363,Liquid Chromatography with Tandem Mass Spectrometry,,LC-MS/MS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1364,Microflow Liquid Chromatography–Tandem Mass Spectrometry,,micro-LC-MS/MS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1365,Microflow Gas Chromatography–Tandem Mass Spectrometry,,micro-GC-MS/MS,,,vocab:1366,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1366,analytical method,,,,,,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1367,proficiency test,,,,,,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1368,Quebec Multielement External Quality Assessment Scheme,,QMEQAS,,,vocab:1367,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1369,External Quality Assessment Scheme for Organic Substances in Urine,,OSEQAS,,,vocab:1367,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1370,Arctic Monitoring and Assessment Programme,,AMAP,,,vocab:1367,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1371,German External Quality Assessment Scheme,,G-EQUAS,,,vocab:1367,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1372,QA/QC HBM4EUprogramme,,,,,vocab:1367,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1373,QA/QC PARCprogramme,,,,,vocab:1367,,,,,,,,,,,,,,,,,,2024-01-24,,
vocab:1374,no accreditation,,,,,vocab:1367,,,,,,,,,,,,,,,,,,2024-01-24,,
